code	producer_product_id	producer_version_id	lc	product_name_ab	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	origin_it	origin_nl	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ab	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_uz	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	lignoceric-acid_value	lignoceric-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	polyols_value	polyols_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	folates_value	folates_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_recycling	packaging_4_quantity_per_unit	packaging_4_weight_measured	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
3301510201244			fr					Miel de cerisier														Rayon d'Or	xx:rayon-d-or		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de cerisier"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:cherry-blossom-honeys			France	en:france			0		Espagne	en:spain														Miel										on	100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a	80	1	31008	3	-15		0							App - yuka, Apps
3263628017561			fr					Miel de cerisier														Famille Perronneau	xx:famille-perronneau		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de cerisier"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:cherry-blossom-honeys			France	en:france			0		Espagne	en:spain														Miel										on	100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a	80	1	31008	3	-15		0							App - yuka, Apps
8033954553492			it							Miele di fiori								1 kg		Metallo, Vetro, Carta, Vetro trasparente, Acciaio	en:metal,en:glass,en:paper,en:clear-glass,en:steel	APicoltura Casentinese, Despar, Spar	xx:apicoltura-casentinese,xx:despar,xx:spar		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori, Miele di fiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,it:miele-di-fiori			Italia	en:italy	Despar, Spar	despar,spar	0		Argentina, Croazia, Ungheria, Moldavia, Romania, Serbia	en:argentina,en:croatia,en:hungary,en:moldova,en:romania,en:serbia																									100g	100g			322	kcal	0	g	0	g	80	g	80	g	0	g	0.6	g	0.1	g	0.04	g			322	kcal																																	en:paper						en:steel																	en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a	87		31008	-2	-3	0	0							App - yuka, Apps
8005476971351			it							Miele millefiori												Auchan	xx:auchan		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy	Auchan	auchan	0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8906135091079			en			Himalaya Honey												100g	21g			apis	apis		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Vegetarian, Green Dot India	en:vegetarian,en:green-dot-india	India	en:india			0															Honey													serving	100g			66.88	kcal	0	g			16.66	g	16.66	g			0.06	g	1.375	mg	0.55	mg			66.88	kcal					0	mg	0	g																							1	en:bottle	en:pet-1-polyethylene-terephthalate				1	en:lid	en:plastic																	en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18															App - smoothie-openfoodfacts, Apps
8001120988287			it							Miele Millefiori								500g				Coop	xx:coop		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																			miele									100g	100g	1408	kJ	331	kcal	0	g	0	g	83	g	83	g			0.3	g	0.03	g	0.012	g			1408	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
8410218205401			es				Fiambre de pavo delight															Apis	xx:apis						España	en:spain			0																												100g	100g			82	kcal	2.1	g	0.7	g	3.8	g	0.5	g			12	g	1.5	g	0.6	g			82	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8410218211808			es				Crema de jamón York															Apis	xx:apis						España	en:spain			0																												100g	100g			287	kcal	25.4	g	4	g	5.4	g	1.3	g			9.2	g	1.67	g	0.668	g			287	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
01403129			it							Miele fiori d'arancio												Esselunga	xx:esselunga		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy	Esselunga	esselunga	0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
80493419			it							Miele fiori d'arancio												Esselunga	xx:esselunga		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di agrumi, Miele di arancio	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys			Italia	en:italy	Esselunga	esselunga	0		Italia	en:italy																									100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a	79	1	31008	2	-15		0							App - yuka, Apps
8006450018086			it							Miele di Fiori spalmabile															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori, Miele di fiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,it:miele-di-fiori			Italia	en:italy			0																												100g	100g	1377	kJ	324	kcal					80.6	g	80.6	g			0.4	g							1377	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
8000633023683			it					Miele Millefiori														Il Viaggiator Goloso, Unes	xx:il-viaggiator-goloso,xx:unes		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Francia, Italia	en:france,en:italy	Unes	unes	0																			"MIELE DI MILLEFIORI Origine: ITALIA. Per la sua naturale composizione, il miele cristallizzare e solidificare. Se si desidera renderlo fluido, scaldare pochi minuti a bagnomaria. p MODALITÀ DI CONSERVAZIONE. Conservare in luogo fresco e a lontano dalla luce e da fonti di calore. Confezionato per UNES MAXI S.p.A. - V.le dell'Industria sne - Vimodrone (MI) da Apicoltura Vangelisti S.r.l.- Via Roma, 2 Pratovecchio Stia (AR)"									100g	100g	1360	kJ	320	kcal	0	g	0	g	80	g	80	g			0	g	0	g	0	g			1360	kJ																																																								en:sweets	en:sugary-snacks,en:sweets		unknown	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
4744497010345			it							Pane d'api																			Italia	en:italy			0																												100g	100g			237	kcal	3	g	1	g	52	g	25	g	9	g	21	g							237	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - Yuka, Apps
8003170028739			it							MIELE DI ACACIA												Conad	xx:conad		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy	Conad	conad	0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
80458890			it							Miele di castagno di campania								400 g				Conad, Sapori Dintorni	xx:conad,xx:sapori-dintorni		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di castagno	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:chestnut-honey			Italia	en:italy	Conad	conad	0																												100g	100g			333	kcal	0	g	0	g	83	g	83	g			0.30000001192093	g							333	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
4926266005619			it							Miele								400 g				Conad	xx:conad		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy	Conad	conad	0																												100g	100g			312	kcal	0	g	0	g	78	g	78	g	0	g	0	g	0	g	0	g			312	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	b	72	1	31008	-5	-15		0							App - yuka, Apps
8003170065383			it							Miele								250 g				Conad	xx:conad		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy	Conad	conad	0																												100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
80038993			it							Miele di eucalipto												Conad	xx:conad		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di eucalipto	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:eucalyptus-honeys			Italia	en:italy	Conad	conad	0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8410218218753			es				Ibérico Bellota negra															Apis	xx:apis				Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			221	kcal	17.7	g	6.2	g	4.1	g	0.9	g			11.4	g	0	g	0	g			221	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - Yuka, Apps
8410218222989			es				Ibérico de lomo															Apis	xx:apis				Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			231	kcal	19.1	g	6.3	g	3.1	g	1	g			11.7	g	2	g	0.8	g			231	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - Yuka, Apps
8410218218715			es				Hummus															Apis	xx:apis				Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																												100g	100g			406	kcal	37.5	g	4.3	g	9.8	g	9	g			7.4	g	9	g	3.6	g			406	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8410218218692			es				Atún. Paté casero															Apis	xx:apis		Productos del mar, en:Fishes and their products, Pescados	en:seafood,en:fishes-and-their-products,en:fishes	Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			235	kcal	17.8	g	2.1	g	8.4	g	0.6	g			10.4	g	1.6	g	0.64	g			235	kcal																																																								en:fish-and-seafood	en:fish-meat-eggs,en:fish-and-seafood		unknown	d	11	unknown		1		-5	-15		0							App - Yuka, Apps
3760025710021			fr					Bulle d'Api																			Sans sucre ajouté	en:no-added-sugar	France	en:france			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8016225299206			it							Miele fiori di arancio															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Commercio equo	en:fair-trade	Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
8016225263375			it							Miele millefiori del sol/argentina															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Commercio equo	en:fair-trade	Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8032649971238			it							Miele della lunigiana D.O.P															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di castagno, en:Italian honeys, Miele della Lunigiana	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:chestnut-honey,en:italian-honeys,it:miele-della-lunigiana	Biologico, Biologico UE, IT-BIO-007	en:organic,en:eu-organic,en:it-bio-007	Italia	en:italy			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
8032649973249			it							Miele della Lunigiana D.O.P. di Castagno															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di castagno, en:Italian honeys, Miele della Lunigiana	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:chestnut-honey,en:italian-honeys,it:miele-della-lunigiana	DOP	en:pdo	Italia	en:italy			0																												100g	100g			290	kcal	0.1	g	0.1	g	72.4	g	72.4	g			0.1	g	0.1	g	0.04	g			290	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	a	79	1	31008	2	-15		0							App - yuka, Apps
8032649971139			it							Mielle Della Lunigiana D.O.P Acacia															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia, en:Italian honeys, Miele della Lunigiana	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys,en:italian-honeys,it:miele-della-lunigiana	Biologico, Biologico UE, IT-BIO-007	en:organic,en:eu-organic,en:it-bio-007	Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
3760244984210			fr					Rôti de porc cuit tranché										500 g		Plastique, Sachet, Sous-vide	en:plastic,en:bag,en:vacuum-packed	API / Aliance, Sans marque	xx:api-aliance,xx:sans-marque		Viandes et dérivés, Viandes, Viandes cuites, Porc et dérivés, Viande blanche cuite, Porc, Viande de porc cuite, Rôti de porc cuit, Rôtis de porc	en:meats-and-their-products,en:meats,en:cooked-meats,en:pork-and-its-products,en:cooked-white-meat,en:pork,en:cooked-pork-meat,en:cooked-pork-roast,en:pork-roasts			France	en:france			0		France	en:france								FR 28.218.011 EC	fr-28-218-011-ec					Carré de porc traité en salaison, pointe de jambon traité en salaison, eau, sel, sirop de glucose, dextrose, bouillon de légumes, épices et plantes aromatiques, arômes, stabilisants : E450, E451, chlorure de potassium, antioxydant : érythorbate de sodium, conservateurs : lactate de potassium et nitrite de sodium, huile d'olive, colorant : caramel ordinaire.								Lait	en:milk		100g	100g	475	kJ			3.2	g	1.2	g	1	g	1	g			20	g	1.9	g	0.76	g			475	kJ																																en:bag	en:plastic																							en:meat-other-than-poultry	en:fish-meat-eggs,en:meat,en:meat-other-than-poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	e	15		28300	4	-10	1	0							
3760115094895			fr					Miel de cerisier										230g				Famille Mary	xx:famille-mary		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de cerisier"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:cherry-blossom-honeys			France	en:france			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8033673490412			it							Miele di ciliegio biologico															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, en:Cherry blossom honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:cherry-blossom-honeys			Italia	en:italy			0																												100g	100g			303	kcal	0	g	0	g	80.3	g					0.6	g							303	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
2050000954344			it							miele di ciliegio															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, en:Cherry blossom honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:cherry-blossom-honeys			Italia	en:italy			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
7501003184078			es				Miel								Miel de abeja			300 g	20 g	Frasco de vidrio	es:frasco-de-vidrio	CARLOTA	carlota		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			México	en:mexico	Walmart,Sam's club,Soriana	walmart,sam-s-club,soriana	0		México	en:mexico						México	mexico						Miel de abeja												serving	serving	272	kJ	64	kcal	0	g	0	g	16	g	16	g	0	g	0	g	0	g	0	g			272	kJ																																	en:glass																						www.mccormik.com.mx	en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a	87		31008	-3	-2	0	0							App - Yuka, Apps
3770011978441			fr					"Miel d’acacia"																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france			0																												100g	100g							0	g																																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
20180423			en			Deluxe Acacia Honey																Deluxe	deluxe		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Acacia honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			United Kingdom	en:united-kingdom			0																												100g	100g			336	kcal	0.20000000298023	g	0.10000000149012	g	83	g	70	g	0.5	g	0.2	g	0.02	g	0.008	g			336	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19															App - yuka, Apps
3770007915146			fr					Miel d'Acacia																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france			0																												100g	100g			307	kcal	0	g	0	g	76.4	g					0	g	0	g	0	g			307	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
6381573687916			fr					Miel d'acacia										1 kg							"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france			0																												100g	100g	1390	kJ	327	kcal	0	g	0	g	81.1	g	81.1	g			0.395	g							1390	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3760150260019			fr					Miel d'acacia										500 g				Manuel Roger	xx:manuel-roger		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels français, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:honeys-from-france,en:acacia-honeys			France	en:france			0		France	en:france																									100g	100g			304	kcal	0.5	g	0.5	g	80	g	80	g			0.5	g	0.02	g	0.008	g			304	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	a	81	1	31008	4	-15		0							App - yuka, Apps
3770002730256			fr					Miel d acacia										250 g				L Abeille De Re	xx:l-abeille-de-re		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3351690000557			fr					Miel Acacia du Sud-Ouest																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france			0																												100g	100g					0	g	0	g							0	g																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
3425601534605			fr					Miel d'acacia																	"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			France	en:france	Magasins U	magasins-u	0																												100g	100g			327	kcal	0	g	0	g	81	g	79	g			0	g	0	g	0	g			327	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps
8437014473032			fr					Miel d'acacia														Bona mel	xx:bona-mel		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys	Bio, Bio européen, ES-ECO-020-CV	en:organic,en:eu-organic,en:es-eco-020-cv	France	en:france			0																												100g	100g			320	kcal	0	g	0	g	79.3	g					0.5	g	0	g	0	g			320	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - yuka, Apps
8000633023973			it							Miele acacia puemontese												Il Viaggiator Goloso, Unes	xx:il-viaggiator-goloso,xx:unes		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy	Unes	unes	0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
8014770054011			it							Miele di Acacia															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g																																																																																en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
